id,water_level,co2_ppm,soil_moisture,air_temp,air_humidity,door_status,growth_stage,light_status,time_created
680,"NOT EMPTY",1783.00,MOIST,22.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
681,"NOT EMPTY",1771.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
682,"NOT EMPTY",1760.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
683,"NOT EMPTY",1759.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
684,"NOT EMPTY",1761.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
685,"NOT EMPTY",1765.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
686,"NOT EMPTY",1765.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
687,"NOT EMPTY",1764.00,MOIST,22.80,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
688,"NOT EMPTY",1759.00,MOIST,22.80,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
689,"NOT EMPTY",1672.00,MOIST,22.80,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
690,"NOT EMPTY",1331.00,MOIST,22.70,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
691,"NOT EMPTY",1221.00,MOIST,22.70,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
692,"NOT EMPTY",1118.00,MOIST,22.70,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
693,"NOT EMPTY",1392.00,MOIST,22.70,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
694,"NOT EMPTY",1685.00,MOIST,22.70,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
695,"NOT EMPTY",1656.00,MOIST,22.70,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
696,"NOT EMPTY",1497.00,MOIST,22.70,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
697,"NOT EMPTY",1361.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
698,"NOT EMPTY",1214.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
699,"NOT EMPTY",1098.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
700,"NOT EMPTY",1016.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
701,"NOT EMPTY",946.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
702,"NOT EMPTY",915.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
703,"NOT EMPTY",897.00,MOIST,22.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
704,"NOT EMPTY",870.00,MOIST,22.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
705,"NOT EMPTY",861.00,MOIST,22.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
706,"NOT EMPTY",846.00,MOIST,22.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
707,"NOT EMPTY",846.00,MOIST,22.60,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
708,"NOT EMPTY",1289.00,MOIST,22.60,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
709,"NOT EMPTY",1597.00,MOIST,22.60,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
710,"NOT EMPTY",1538.00,MOIST,22.60,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
711,"NOT EMPTY",1385.00,MOIST,22.60,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
712,"NOT EMPTY",1264.00,MOIST,22.60,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
713,"NOT EMPTY",1128.00,MOIST,22.60,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
714,"NOT EMPTY",1255.00,MOIST,22.60,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
715,"NOT EMPTY",1592.00,MOIST,22.60,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
716,"NOT EMPTY",1669.00,MOIST,22.60,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
717,"NOT EMPTY",1559.00,MOIST,22.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
718,"NOT EMPTY",1374.00,MOIST,22.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
719,"NOT EMPTY",1226.00,MOIST,22.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
720,"NOT EMPTY",1112.00,MOIST,22.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
721,"NOT EMPTY",1029.00,MOIST,22.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
722,"NOT EMPTY",957.00,MOIST,22.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
723,"NOT EMPTY",922.00,MOIST,22.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
724,"NOT EMPTY",896.00,MOIST,22.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
725,"NOT EMPTY",892.00,MOIST,22.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
726,"NOT EMPTY",881.00,MOIST,22.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
727,"NOT EMPTY",873.00,MOIST,22.60,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
728,"NOT EMPTY",1086.00,MOIST,22.60,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
729,"NOT EMPTY",1421.00,MOIST,22.60,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
730,"NOT EMPTY",1752.00,MOIST,22.50,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
731,"NOT EMPTY",2072.00,MOIST,22.60,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
732,"NOT EMPTY",2024.00,MOIST,22.60,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
733,"NOT EMPTY",1703.00,MOIST,22.60,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
734,"NOT EMPTY",1474.00,MOIST,22.60,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
735,"NOT EMPTY",1316.00,MOIST,22.60,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
736,"NOT EMPTY",1169.00,MOIST,22.60,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
737,"NOT EMPTY",1440.00,MOIST,22.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
738,"NOT EMPTY",1758.00,MOIST,22.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
739,"NOT EMPTY",1790.00,MOIST,22.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
740,"NOT EMPTY",1790.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
741,"NOT EMPTY",1797.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
742,"NOT EMPTY",1797.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
743,"NOT EMPTY",1803.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
744,"NOT EMPTY",1805.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
745,"NOT EMPTY",1803.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
746,"NOT EMPTY",1802.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
747,"NOT EMPTY",1803.00,MOIST,22.80,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
748,"NOT EMPTY",1795.00,MOIST,22.80,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
749,"NOT EMPTY",1735.00,MOIST,22.80,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
750,"NOT EMPTY",1351.00,MOIST,22.80,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
751,"NOT EMPTY",1235.00,MOIST,22.80,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
752,"NOT EMPTY",1125.00,MOIST,22.80,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
753,"NOT EMPTY",1398.00,MOIST,22.70,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
754,"NOT EMPTY",1690.00,MOIST,22.70,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
755,"NOT EMPTY",1672.00,MOIST,22.70,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
756,"NOT EMPTY",1586.00,MOIST,22.80,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
757,"NOT EMPTY",1407.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
758,"NOT EMPTY",1236.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
759,"NOT EMPTY",1125.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
760,"NOT EMPTY",1021.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
761,"NOT EMPTY",985.00,MOIST,22.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
762,"NOT EMPTY",909.00,MOIST,22.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
763,"NOT EMPTY",844.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
764,"NOT EMPTY",831.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
765,"NOT EMPTY",823.00,MOIST,22.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
766,"NOT EMPTY",828.00,MOIST,22.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
767,"NOT EMPTY",825.00,MOIST,22.60,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
768,"NOT EMPTY",1083.00,MOIST,22.60,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
769,"NOT EMPTY",1671.00,MOIST,22.60,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
770,"NOT EMPTY",2031.00,MOIST,22.60,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
771,"NOT EMPTY",1947.00,MOIST,22.60,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
772,"NOT EMPTY",1738.00,MOIST,22.60,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
773,"NOT EMPTY",1543.00,MOIST,22.60,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
774,"NOT EMPTY",1357.00,MOIST,22.60,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
775,"NOT EMPTY",1236.00,MOIST,22.60,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
776,"NOT EMPTY",1115.00,MOIST,22.60,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
777,"NOT EMPTY",1469.00,MOIST,22.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
778,"NOT EMPTY",1869.00,MOIST,22.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
779,"NOT EMPTY",1900.00,MOIST,22.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
780,"NOT EMPTY",1883.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
781,"NOT EMPTY",1869.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
782,"NOT EMPTY",1854.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
783,"NOT EMPTY",1844.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
784,"NOT EMPTY",1846.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
785,"NOT EMPTY",1846.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
786,"NOT EMPTY",1847.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
787,"NOT EMPTY",1845.00,MOIST,22.80,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
788,"NOT EMPTY",1785.00,MOIST,22.80,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
789,"NOT EMPTY",1654.00,MOIST,22.80,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
790,"NOT EMPTY",1424.00,MOIST,22.80,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
791,"NOT EMPTY",1272.00,MOIST,22.80,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
792,"NOT EMPTY",1157.00,MOIST,22.80,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
793,"NOT EMPTY",1508.00,MOIST,22.80,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
794,"NOT EMPTY",1715.00,MOIST,22.70,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
795,"NOT EMPTY",1562.00,MOIST,22.80,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
796,"NOT EMPTY",1447.00,MOIST,22.80,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
797,"NOT EMPTY",1271.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
798,"NOT EMPTY",1161.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
799,"NOT EMPTY",1097.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
800,"NOT EMPTY",998.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
801,"NOT EMPTY",978.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
802,"NOT EMPTY",932.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
803,"NOT EMPTY",913.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
804,"NOT EMPTY",900.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
805,"NOT EMPTY",892.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
806,"NOT EMPTY",884.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
807,"NOT EMPTY",875.00,MOIST,22.70,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
808,"NOT EMPTY",1012.00,MOIST,22.60,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
809,"NOT EMPTY",1247.00,MOIST,22.60,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
810,"NOT EMPTY",1563.00,MOIST,22.60,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
811,"NOT EMPTY",1938.00,MOIST,22.70,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
812,"NOT EMPTY",1952.00,MOIST,22.70,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
813,"NOT EMPTY",1747.00,MOIST,22.70,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
814,"NOT EMPTY",1543.00,MOIST,22.70,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
815,"NOT EMPTY",1360.00,MOIST,22.70,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
816,"NOT EMPTY",1232.00,MOIST,22.70,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
817,"NOT EMPTY",1105.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
818,"NOT EMPTY",1035.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
819,"NOT EMPTY",979.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
820,"NOT EMPTY",927.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
821,"NOT EMPTY",914.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
822,"NOT EMPTY",896.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
823,"NOT EMPTY",878.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
824,"NOT EMPTY",873.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
825,"NOT EMPTY",870.00,MOIST,22.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
826,"NOT EMPTY",867.00,MOIST,22.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
827,"NOT EMPTY",866.00,MOIST,22.60,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
828,"NOT EMPTY",1050.00,MOIST,22.60,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
829,"NOT EMPTY",1554.00,MOIST,22.60,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
830,"NOT EMPTY",1990.00,MOIST,22.60,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
831,"NOT EMPTY",1958.00,MOIST,22.60,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
832,"NOT EMPTY",1766.00,MOIST,22.60,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
833,"NOT EMPTY",1516.00,MOIST,22.60,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
834,"NOT EMPTY",1349.00,MOIST,22.60,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
835,"NOT EMPTY",1245.00,MOIST,22.60,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
836,"NOT EMPTY",1142.00,MOIST,22.60,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
837,"NOT EMPTY",1276.00,MOIST,22.60,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
838,"NOT EMPTY",1449.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
839,"NOT EMPTY",1617.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
840,"NOT EMPTY",1755.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
841,"NOT EMPTY",1810.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
842,"NOT EMPTY",1817.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
843,"NOT EMPTY",1825.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
844,"NOT EMPTY",1826.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
845,"NOT EMPTY",1831.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
846,"NOT EMPTY",1833.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
847,"NOT EMPTY",1833.00,MOIST,22.90,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
848,"NOT EMPTY",1789.00,MOIST,22.90,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
849,"NOT EMPTY",1682.00,MOIST,22.90,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
850,"NOT EMPTY",1459.00,MOIST,22.80,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
851,"NOT EMPTY",1305.00,MOIST,22.80,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
852,"NOT EMPTY",1178.00,MOIST,22.80,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
853,"NOT EMPTY",1521.00,MOIST,22.80,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
854,"NOT EMPTY",1733.00,MOIST,22.80,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
855,"NOT EMPTY",1582.00,MOIST,22.80,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
856,"NOT EMPTY",1450.00,MOIST,22.80,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
857,"NOT EMPTY",1313.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
858,"NOT EMPTY",1200.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
859,"NOT EMPTY",1116.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
860,"NOT EMPTY",1090.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
861,"NOT EMPTY",1019.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
862,"NOT EMPTY",992.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
863,"NOT EMPTY",954.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
864,"NOT EMPTY",943.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
865,"NOT EMPTY",933.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
866,"NOT EMPTY",926.00,MOIST,22.70,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
867,"NOT EMPTY",918.00,MOIST,22.70,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
868,"NOT EMPTY",1237.00,MOIST,22.70,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
869,"NOT EMPTY",1508.00,MOIST,22.70,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
870,"NOT EMPTY",1579.00,MOIST,22.70,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
871,"NOT EMPTY",1457.00,MOIST,22.70,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
872,"NOT EMPTY",1328.00,MOIST,22.70,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
873,"NOT EMPTY",1244.00,MOIST,22.70,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
874,"NOT EMPTY",1174.00,MOIST,22.70,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
875,"NOT EMPTY",1390.00,MOIST,22.70,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
876,"NOT EMPTY",1720.00,MOIST,22.80,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
877,"NOT EMPTY",1748.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
878,"NOT EMPTY",1633.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
879,"NOT EMPTY",1496.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
880,"NOT EMPTY",1349.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
881,"NOT EMPTY",1248.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
882,"NOT EMPTY",1182.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
883,"NOT EMPTY",1121.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
884,"NOT EMPTY",1065.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
885,"NOT EMPTY",1038.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
886,"NOT EMPTY",1001.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
887,"NOT EMPTY",999.00,MOIST,22.80,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
888,"NOT EMPTY",1257.00,MOIST,22.80,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
889,"NOT EMPTY",1729.00,MOIST,22.80,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
890,"NOT EMPTY",1734.00,MOIST,22.70,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
891,"NOT EMPTY",1602.00,MOIST,22.80,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
892,"NOT EMPTY",1448.00,MOIST,22.80,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
893,"NOT EMPTY",1309.00,MOIST,22.80,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
894,"NOT EMPTY",1205.00,MOIST,22.80,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
895,"NOT EMPTY",1128.00,MOIST,22.80,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
896,"NOT EMPTY",1414.00,MOIST,22.80,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
897,"NOT EMPTY",1502.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
898,"NOT EMPTY",1695.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
899,"NOT EMPTY",1802.00,MOIST,22.90,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
900,"NOT EMPTY",1853.00,MOIST,22.90,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
901,"NOT EMPTY",1882.00,MOIST,22.90,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
902,"NOT EMPTY",1890.00,MOIST,23.00,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
903,"NOT EMPTY",1901.00,MOIST,23.00,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
904,"NOT EMPTY",1907.00,MOIST,23.00,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
905,"NOT EMPTY",1908.00,MOIST,23.00,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
